year,month,machine,factory,product,speed_setting,run_time_min,shift_regime,target_cartons,actual_cartons,waste_kg,rate_cartons_per_min,availability,performance,quality,oee,waste_rate,seq
2021,9,Ferry-3,Plant 2,Product A,100,455,single_7.5h,1000,778,1.6,1.7098901098901098,0.9505612545606384,0.767258382642998,0.9979434447300772,0.7278261913618141,0.2056555269922879,610
2021,9,Ferry-4,Plant 2,Product A,100,455,single_7.5h,800,285,4.1,0.6263736263736264,0.9505612545606384,0.2730800555741868,0.9856140350877192,0.2558450212294192,1.43859649122807,611
2021,9,Ferry-1,Plant 2,Product C,100,455,single_7.5h,700,628,3.8,1.3802197802197802,0.9505612545606384,0.6120857699805072,0.9939490445859872,0.5783044201722719,0.6050955414012739,612
2021,9,Ferry-4,Plant 1,Product C,150,455,single_7.5h,800,1014,1.2,2.2285714285714286,0.9505612545606384,0.9715900924639488,0.9988165680473372,0.922462931652388,0.1183431952662722,613
2021,9,Ferry-3,Plant 1,Product C,150,455,single_7.5h,1000,1152,7.0,2.531868131868132,0.9505612545606384,1.0,0.9939236111111112,0.944785274715218,0.607638888888889,614
2021,9,Ferry-1,Plant 1,Product A,150,455,single_7.5h,700,707,1.4,1.553846153846154,0.9505612545606384,0.6890838206627685,0.998019801980198,0.6537193189259133,0.198019801980198,615
2021,9,Ferry-1,Plant 1,Product A,125,455,single_7.5h,700,1044,1.2,2.2945054945054943,0.9505612545606384,1.0,0.9988505747126436,0.9494686554174652,0.1149425287356321,616
2021,9,Ferry-4,Plant 1,Product A,125,455,single_7.5h,800,706,2.3,1.5516483516483517,0.9505612545606384,0.6764719973171083,0.996742209631728,0.6409332197904674,0.3257790368271954,617
2021,9,Ferry-3,Plant 1,Product A,150,455,single_7.5h,800,803,2.3,1.7648351648351648,0.9505612545606384,0.791913214990138,0.9971357409713574,0.7506059137344212,0.286425902864259,618
2021,9,Ferry-3,Plant 1,Product A,100,455,single_7.5h,900,862,1.9,1.8945054945054944,0.9505612545606384,0.8500986193293885,0.9977958236658931,0.8062896795341272,0.2204176334106728,619
2021,9,Ferry-4,Plant 1,Product A,125,455,single_7.5h,600,923,1.2,2.0285714285714285,0.9505612545606384,0.8843961098069276,0.9986998916576382,0.8395797101077915,0.1300108342361863,620
2021,9,Ferry-1,Plant 2,Product A,100,455,single_7.5h,800,569,2.1,1.2505494505494503,0.9505612545606384,0.5545808966861601,0.9963093145869948,0.5252175196982711,0.3690685413005273,621
2021,9,Ferry-4,Plant 2,Product A,100,455,single_7.5h,900,911,1.6,2.002197802197802,0.9505612545606384,0.8728980022038041,0.9982436882546653,0.8282857326665499,0.1756311745334797,622
2021,9,Ferry-1,Plant 2,Product C,125,455,single_7.5h,900,670,4.1,1.4725274725274726,0.9505612545606384,0.6530214424951272,0.9938805970149254,0.616938342506754,0.6119402985074627,623
2021,9,Ferry-4,Plant 2,Product C,125,455,single_7.5h,900,789,3.8,1.734065934065934,0.9505612545606384,0.7560005749053802,0.9951837769328264,0.7151637973276609,0.4816223067173637,624
2021,9,Ferry-4,Plant 2,Product C,125,455,single_7.5h,900,768,3.6,1.687912087912088,0.9505612545606384,0.7358788865999139,0.9953125,0.6962190609746104,0.46875,625
2021,9,Ferry-1,Plant 2,Product C,100,455,single_7.5h,800,567,1.4,1.2461538461538462,0.9505612545606384,0.5526315789473688,0.9975308641975308,0.5240131048533114,0.2469135802469135,626
2021,9,Ferry-4,Plant 2,Product C,125,455,single_7.5h,700,960,1.2,2.10989010989011,0.9505612545606384,0.9198486082498925,0.99875,0.8732794815050451,0.125,627
2021,9,Ferry-3,Plant 2,Product C,100,455,single_7.5h,700,905,2.3,1.989010989010989,0.9505612545606384,0.8925049309664694,0.9974585635359116,0.8462245014712902,0.2541436464088398,628
2021,9,Ferry-1,Plant 2,Product A,100,455,single_7.5h,800,878,2.3,1.9296703296703297,0.9505612545606384,0.8557504873294353,0.997380410022779,0.8113123690241243,0.2619589977220956,629
2021,9,Ferry-3,Plant 2,Product A,125,455,single_7.5h,700,788,1.9,1.731868131868132,0.9505612545606384,0.777120315581854,0.9975888324873096,0.7369193315681636,0.2411167512690355,630
2021,9,Ferry-4,Plant 2,Product A,125,455,single_7.5h,800,628,1.2,1.3802197802197802,0.9505612545606384,0.6017342978968045,0.9980891719745224,0.5708923435621216,0.1910828025477707,631
2021,9,Ferry-1,Plant 2,Product A,125,455,single_7.5h,800,1014,2.1,2.2285714285714286,0.9505612545606384,0.988304093567252,0.9979289940828402,0.9374979858576128,0.2071005917159763,632
2021,9,Ferry-4,Plant 2,Product A,100,455,single_7.5h,900,1152,7.0,2.531868131868132,0.9505612545606384,1.0,0.9939236111111112,0.944785274715218,0.607638888888889,633
2021,9,Ferry-4,Plant 1,Product A,125,455,single_7.5h,900,707,1.4,1.553846153846154,0.9505612545606384,0.6774301729507021,0.998019801980198,0.6426637485919482,0.198019801980198,634
2021,9,Ferry-1,Plant 1,Product C,125,455,single_7.5h,700,1044,1.2,2.2945054945054943,0.9505612545606384,1.0,0.9988505747126436,0.9494686554174652,0.1149425287356321,635
2021,9,Ferry-4,Plant 1,Product C,150,455,single_7.5h,800,750,2.3,1.6483516483516485,0.9505612545606384,0.7186317251952284,0.9969333333333332,0.6810086236142285,0.3066666666666666,636
2021,9,Ferry-1,Plant 1,Product C,100,455,single_7.5h,800,803,2.3,1.7648351648351648,0.9505612545606384,0.7826510721247568,0.9971357409713574,0.7418268971995162,0.286425902864259,637
2021,10,Ferry-1,Plant 1,Product C,100,455,single_7.5h,700,862,1.9,1.8945054945054944,0.9505612545606384,0.8401559454191038,0.9977958236658931,0.7968593908846058,0.2204176334106728,638
2021,10,Ferry-1,Plant 1,Product A,100,455,single_7.5h,600,923,1.2,2.0285714285714285,0.9505612545606384,0.8996101364522422,0.9986998916576382,0.8540227723723167,0.1300108342361863,639
2021,10,Ferry-6,Plant 1,Product A,100,455,single_7.5h,800,769,2.1,1.69010989010989,0.9505612545606384,0.7791286727456941,0.9972691807542262,0.7385870578749277,0.2730819245773732,640
2021,10,Ferry-9,Plant 1,Product A,125,455,single_7.5h,900,911,1.6,2.002197802197802,0.9505612545606384,0.898422090729783,0.9982436882546653,0.852505330273614,0.1756311745334797,641
2021,10,Ferry-9,Plant 2,Product A,125,455,single_7.5h,900,890,4.1,1.956043956043956,0.9505612545606384,0.8777120315581853,0.9953932584269662,0.830475557608747,0.4606741573033707,642
2021,10,Ferry-3,Plant 2,Product A,125,455,single_7.5h,900,678,3.8,1.49010989010989,0.9505612545606384,0.6686390532544377,0.9943952802359882,0.6320201161980101,0.56047197640118,643
2021,10,Ferry-1,Plant 2,Product A,125,455,single_7.5h,800,890,1.2,1.956043956043956,0.9505612545606384,0.8674463937621837,0.9986516853932584,0.8234491647694892,0.1348314606741573,644
2021,10,Ferry-1,Plant 2,Product A,125,455,single_7.5h,900,960,7.0,2.10989010989011,0.9505612545606384,0.9356725146198837,0.9927083333333332,0.8829287286513539,0.7291666666666666,645
2021,10,Ferry-4,Plant 2,Product A,120,455,single_7.5h,700,905,1.4,1.989010989010989,0.9505612545606384,0.8671489484022422,0.9984530386740332,0.8230030657988722,0.154696132596685,646
2021,10,Ferry-3,Plant 2,Product A,120,455,single_7.5h,1000,899,1.2,1.975824175824176,0.9505612545606384,0.8865877712031558,0.9986651835372636,0.8416310595113818,0.1334816462736373,647
2021,10,Ferry-3,Plant 2,Product A,120,455,single_7.5h,800,285,2.3,0.6263736263736264,0.9505612545606384,0.2810650887573964,0.9919298245614036,0.265013477972675,0.8070175438596492,648
2021,10,Ferry-3,Plant 2,Product A,120,455,single_7.5h,700,628,2.3,1.3802197802197802,0.9505612545606384,0.6193293885601577,0.9963375796178344,0.5865544151662638,0.3662420382165605,649
2021,10,Ferry-4,Plant 2,Product A,120,455,single_7.5h,800,1014,1.9,2.2285714285714286,0.9505612545606384,0.9715900924639488,0.9981262327416174,0.9218253684097372,0.1873767258382642,650
2021,10,Ferry-4,Plant 2,Product A,120,455,single_7.5h,1000,1152,1.2,2.531868131868132,0.9505612545606384,1.0,0.9989583333333332,0.9495710865871376,0.1041666666666666,651
2021,10,Ferry-4,Plant 1,Product C,150,455,single_7.5h,800,707,5.0,1.553846153846154,0.9505612545606384,0.6774301729507021,0.9929278642149928,0.6393848519154587,0.7072135785007072,652
2021,10,Ferry-4,Plant 1,Product C,150,455,single_7.5h,1000,1044,4.0,2.2945054945054943,0.9505612545606384,1.0,0.9961685823754788,0.946919257416728,0.3831417624521072,653
2021,10,Ferry-1,Plant 1,Product A,150,455,single_7.5h,800,710,1.2,1.5604395604395604,0.9505612545606384,0.6920077972709556,0.9983098591549296,0.6566840323904298,0.1690140845070422,654
2021,10,Ferry-6,Plant 1,Product A,125,455,single_7.5h,700,803,2.3,1.7648351648351648,0.9505612545606384,0.8135764944275583,0.9971357409713574,0.7711392062073994,0.286425902864259,655
2021,10,Ferry-9,Plant 1,Product A,125,455,single_7.5h,700,862,2.3,1.8945054945054944,0.9505612545606384,0.8500986193293885,0.9973317865429234,0.8059147046802572,0.2668213457076566,656
2021,10,Ferry-9,Plant 1,Product A,150,455,single_7.5h,600,923,1.9,2.0285714285714285,0.9505612545606384,0.91025641025641,0.9979414951245936,0.8634733447493136,0.2058504875406283,657
2021,10,Ferry-3,Plant 1,Product A,100,455,single_7.5h,800,569,1.2,1.2505494505494503,0.9505612545606384,0.5611439842209072,0.997891036906854,0.5322768050685703,0.210896309314587,658
2021,10,Ferry-1,Plant 1,Product A,100,455,single_7.5h,900,876,2.1,1.925274725274725,0.9505612545606384,0.8538011695906437,0.9976027397260274,0.8096447177003336,0.2397260273972603,659
2021,10,Ferry-1,Plant 2,Product A,100,455,single_7.5h,900,568,1.6,1.2483516483516484,0.9505612545606384,0.5536062378167644,0.9971830985915492,0.5247542832194405,0.2816901408450704,660
2021,10,Ferry-6,Plant 2,Product A,100,455,single_7.5h,900,946,4.1,2.07912087912088,0.9505612545606384,0.9584599797365758,0.9956659619450318,0.9071262874069562,0.4334038054968287,661
2021,10,Ferry-3,Plant 2,Product A,125,455,single_7.5h,1200,678,3.8,1.49010989010989,0.9505612545606384,0.6686390532544377,0.9943952802359882,0.6320201161980101,0.56047197640118,662
2021,10,Ferry-3,Plant 2,Product A,125,455,single_7.5h,900,960,1.2,2.10989010989011,0.9505612545606384,0.9467455621301776,0.99875,0.8988147247265682,0.125,663
2021,10,Ferry-3,Plant 2,Product B,125,455,single_7.5h,700,905,1.9,1.989010989010989,0.9505612545606384,0.8925049309664694,0.9979005524861878,0.8465994763251603,0.2099447513812154,664
2021,10,Ferry-3,Plant 2,Product C,125,455,single_7.5h,1000,768,1.2,1.687912087912088,0.9505612545606384,0.757396449704142,0.9984375,0.7188267948689324,0.15625,665
2021,10,Ferry-4,Plant 2,Product C,125,455,single_7.5h,800,905,2.1,1.989010989010989,0.9505612545606384,0.8671489484022422,0.9976795580110496,0.8223655025562214,0.2320441988950276,666
2021,10,Ferry-4,Plant 2,Product A,125,455,single_7.5h,700,910,1.6,2.0,0.9505612545606384,0.8719398265702104,0.9982417582417582,0.8273749280341915,0.1758241758241758,667
2021,10,Ferry-4,Plant 1,Product A,125,455,single_7.5h,1000,285,4.1,0.6263736263736264,0.9505612545606384,0.2730800555741868,0.9856140350877192,0.2558450212294192,1.43859649122807,668
2021,11,Ferry-4,Plant 1,Product A,125,455,single_7.5h,800,628,1.4,1.3802197802197802,0.9505612545606384,0.6017342978968045,0.9977707006369426,0.57071018263565,0.2229299363057325,669
2021,11,Ferry-4,Plant 1,Product A,100,455,single_7.5h,700,1000,1.2,2.197802197802198,0.9505612545606384,0.958175633593638,0.9988,0.9097116667993732,0.12,670
2021,11,Ferry-4,Plant 1,Product C,100,455,single_7.5h,900,1152,2.3,2.531868131868132,0.9505612545606384,1.0,0.9980034722222222,0.9486634326114288,0.1996527777777777,671
2021,11,Ferry-4,Plant 1,Product C,100,455,single_7.5h,700,707,2.3,1.553846153846154,0.9505612545606384,0.6774301729507021,0.9967468175388968,0.6418440244228257,0.3253182461103253,672
2021,11,Ferry-9,Plant 1,Product B,100,455,single_7.5h,700,1044,1.9,2.2945054945054943,0.9505612545606384,1.0,0.9981800766283524,0.9488313059172808,0.1819923371647509,673
2021,11,Ferry-9,Plant 1,Product B,100,455,single_7.5h,800,700,1.2,1.5384615384615383,0.9505612545606384,0.690335305719921,0.9982857142857144,0.6550810697110198,0.1714285714285714,674
2021,11,Ferry-3,Plant 1,Product A,100,455,single_7.5h,800,803,2.1,1.7648351648351648,0.9505612545606384,0.791913214990138,0.997384806973848,0.7507934011613563,0.261519302615193,675
2021,11,Ferry-1,Plant 2,Product A,100,455,single_7.5h,800,862,1.6,1.8945054945054944,0.9505612545606384,0.8401559454191038,0.9981438515081208,0.7971373327719042,0.185614849187935,676
2021,11,Ferry-1,Plant 2,Product A,100,455,single_7.5h,800,923,4.1,2.0285714285714285,0.9505612545606384,0.8996101364522422,0.995557963163597,0.8513360007950986,0.4442036836403034,677
2021,11,Ferry-4,Plant 2,Product A,100,455,single_7.5h,1000,569,3.8,1.2505494505494503,0.9505612545606384,0.5452019355147798,0.9933216168717048,0.5147867782088562,0.6678383128295254,678
2021,11,Ferry-6,Plant 2,Product C,100,455,single_7.5h,800,987,3.6,2.169230769230769,0.9505612545606384,1.0,0.9963525835866262,0.9470941618388368,0.364741641337386,679
2021,11,Ferry-4,Plant 2,Product C,125,455,single_7.5h,800,960,1.4,2.10989010989011,0.9505612545606384,0.9198486082498925,0.9985416666666668,0.8730973205785735,0.1458333333333333,680
2021,11,Ferry-6,Plant 2,Product B,125,455,single_7.5h,1000,905,1.2,1.989010989010989,0.9505612545606384,0.9169199594731512,0.9986740331491712,0.8704328894345543,0.1325966850828729,681
2021,11,Ferry-4,Plant 2,Product B,125,455,single_7.5h,1000,1200,2.3,2.6373626373626373,0.9505612545606384,1.0,0.9980833333333332,0.9487393454893972,0.1916666666666666,682
2021,11,Ferry-4,Plant 2,Product B,125,455,single_7.5h,900,285,2.3,0.6263736263736264,0.9505612545606384,0.2730800555741868,0.9919298245614036,0.257484469567664,0.8070175438596492,683
2021,11,Ferry-3,Plant 2,Product C,150,455,single_7.5h,900,628,1.9,1.3802197802197802,0.9505612545606384,0.6193293885601577,0.9969745222929935,0.5869293900201339,0.3025477707006369,684
2021,11,Ferry-3,Plant 2,Product C,150,455,single_7.5h,800,1200,1.2,2.6373626373626373,0.9505612545606384,1.0,0.999,0.9496106933060778,0.1,685
2021,11,Ferry-3,Plant 2,Product A,150,455,single_7.5h,900,1152,2.1,2.531868131868132,0.9505612545606384,1.0,0.9981770833333332,0.9488284606070124,0.1822916666666666,686
2021,11,Ferry-3,Plant 2,Product C,125,455,single_7.5h,1000,707,1.6,1.553846153846154,0.9505612545606384,0.6972386587771204,0.9977369165487976,0.6612681547998761,0.2263083451202263,687
2021,11,Ferry-3,Plant 1,Product C,125,455,single_7.5h,800,1044,4.1,2.2945054945054943,0.9505612545606384,1.0,0.996072796934866,0.9468282074881302,0.3927203065134099,688
2021,11,Ferry-6,Plant 1,Product C,150,455,single_7.5h,700,700,3.8,1.5384615384615383,0.9505612545606384,0.7092198581560284,0.9945714285714286,0.6704972091439884,0.5428571428571428,689
2021,11,Ferry-9,Plant 1,Product C,100,455,single_7.5h,800,800,1.2,1.7582417582417582,0.9505612545606384,0.7889546351084812,0.9985,0.7488247831785384,0.15,690
2021,11,Ferry-9,Plant 1,Product C,125,455,single_7.5h,1000,862,5.0,1.8945054945054944,0.9505612545606384,0.8500986193293885,0.994199535962877,0.8033836244166342,0.580046403712297,691
2021,11,Ferry-3,Plant 1,Product A,100,455,single_7.5h,700,923,1.4,2.0285714285714285,0.9505612545606384,0.91025641025641,0.9984832069339112,0.8639420633166511,0.151679306608884,692
2021,11,Ferry-1,Plant 1,Product A,100,455,single_7.5h,700,569,1.2,1.2505494505494503,0.9505612545606384,0.5545808966861601,0.997891036906854,0.5260513453601664,0.210896309314587,693
2021,11,Ferry-1,Plant 1,Product A,125,455,single_7.5h,800,911,2.3,2.002197802197802,0.9505612545606384,0.8879142300194937,0.9974753018660812,0.841885976626952,0.252469813391877,694
2021,11,Ferry-4,Plant 1,Product A,125,455,single_7.5h,800,888,2.3,1.951648351648352,0.9505612545606384,0.8508599626311506,0.99740990990991,0.8066996628796607,0.259009009009009,695
2021,11,Ferry-4,Plant 2,Product B,125,455,single_7.5h,900,480,1.9,1.054945054945055,0.9505612545606384,0.4599243041249461,0.9960416666666668,0.4354556947304569,0.3958333333333332,696
2021,11,Ferry-4,Plant 2,Product B,100,455,single_7.5h,600,580,7.0,1.2747252747252746,0.9505612545606384,0.5557418674843099,0.9879310344827588,0.5218910543412503,1.206896551724138,697
2021,11,Ferry-4,Plant 2,Product B,125,455,single_7.5h,800,960,1.4,2.10989010989011,0.9505612545606384,0.9198486082498925,0.9985416666666668,0.8730973205785735,0.1458333333333333,698
2021,12,Ferry-4,Plant 2,Product B,125,455,single_7.5h,900,905,2.3,1.989010989010989,0.9505612545606384,0.8671489484022422,0.9974585635359116,0.8221833416297497,0.2541436464088398,699
2021,12,Ferry-4,Plant 2,Product C,100,455,single_7.5h,900,778,1.9,1.7098901098901098,0.9505612545606384,0.7454606429358502,0.9975578406169666,0.7068754751732014,0.2442159383033419,700
2021,12,Ferry-4,Plant 2,Product C,100,455,single_7.5h,900,285,1.2,0.6263736263736264,0.9505612545606384,0.2730800555741868,0.9957894736842106,0.258486354663258,0.4210526315789473,701
2021,12,Ferry-4,Plant 2,Product C,100,455,single_7.5h,900,628,2.1,1.3802197802197802,0.9505612545606384,0.6017342978968045,0.996656050955414,0.5700726193929992,0.3343949044585987,702
2021,12,Ferry-4,Plant 1,Product C,100,455,single_7.5h,800,1014,1.6,2.2285714285714286,0.9505612545606384,0.9715900924639488,0.998422090729783,0.9220986097994448,0.1577909270216962,703
2021,12,Ferry-4,Plant 1,Product B,100,455,single_7.5h,700,1152,4.1,2.531868131868132,0.9505612545606384,1.0,0.9964409722222224,0.947178180651178,0.3559027777777777,704
2021,12,Ferry-1,Plant 1,Product B,100,455,single_7.5h,700,707,3.8,1.553846153846154,0.9505612545606384,0.6890838206627685,0.9946251768033946,0.6514957838275258,0.5374823196605374,705
2021,12,Ferry-4,Plant 1,Product B,100,455,single_7.5h,800,1043,1.2,2.292307692307692,0.9505612545606384,0.9993771858381642,0.998849472674976,0.9488762659907758,0.1150527325023969,706
2021,12,Ferry-1,Plant 1,Product B,100,455,single_7.5h,700,740,4.0,1.6263736263736264,0.9505612545606384,0.7212475633528269,0.9945945945945946,0.681884096838821,0.5405405405405406,707
2021,12,Ferry-6,Plant 1,Product A,100,455,single_7.5h,800,803,1.4,1.7648351648351648,0.9505612545606384,0.8135764944275583,0.9982565379825654,0.7720059793878499,0.174346201743462,708
2021,12,Ferry-9,Plant 1,Product A,100,455,single_7.5h,800,862,1.2,1.8945054945054944,0.9505612545606384,0.8500986193293885,0.9986078886310904,0.8069458855284,0.1392111368909512,709
2021,12,Ferry-9,Plant 1,Product B,125,455,single_7.5h,900,923,2.3,2.0285714285714285,0.9505612545606384,0.91025641025641,0.9975081256771398,0.8630983698954434,0.2491874322860238,710
2021,12,Ferry-3,Plant 2,Product B,125,455,single_7.5h,900,569,2.3,1.2505494505494503,0.9505612545606384,0.5611439842209072,0.9959578207381372,0.5312456242204278,0.4042179261862916,711
2021,12,Ferry-1,Plant 2,Product B,125,455,single_7.5h,700,913,1.9,2.0065934065934066,0.9505612545606384,0.8898635477582851,0.9979189485213582,0.8441095117253394,0.208105147864184,712
2021,12,Ferry-1,Plant 2,Product B,125,455,single_7.5h,800,670,1.2,1.4725274725274726,0.9505612545606384,0.6530214424951272,0.9982089552238806,0.6196251140839721,0.1791044776119403,713
2021,12,Ferry-4,Plant 2,Product C,150,455,single_7.5h,800,789,2.1,1.734065934065934,0.9505612545606384,0.7560005749053802,0.9973384030418252,0.7167121652026699,0.2661596958174905,714
2021,12,Ferry-4,Plant 2,Product C,150,455,single_7.5h,700,768,1.6,1.687912087912088,0.9505612545606384,0.7358788865999139,0.9979166666666668,0.6980406702393268,0.2083333333333333,715
2021,12,Ferry-4,Plant 1,Product C,150,455,single_7.5h,600,567,4.1,1.2461538461538462,0.9505612545606384,0.5432855842475927,0.9927689594356262,0.5126919275544325,0.7231040564373897,716
2021,12,Ferry-1,Plant 1,Product B,125,455,single_7.5h,800,960,3.8,2.10989010989011,0.9505612545606384,0.9356725146198837,0.9960416666666668,0.8858934421158705,0.3958333333333332,717
2021,12,Ferry-3,Plant 1,Product B,125,455,single_7.5h,900,905,3.6,1.989010989010989,0.9505612545606384,0.8925049309664694,0.996022099447514,0.8450058331962126,0.3977900552486188,718
2021,12,Ferry-3,Plant 1,Product B,150,455,single_7.5h,900,678,1.4,1.49010989010989,0.9505612545606384,0.6686390532544377,0.9979351032448378,0.6342699653212306,0.2064896755162241,719
2021,12,Ferry-3,Plant 1,Product B,100,455,single_7.5h,900,905,1.2,1.989010989010989,0.9505612545606384,0.8925049309664694,0.9986740331491712,0.8472556823194329,0.1325966850828729,720
2021,12,Ferry-6,Plant 1,Product A,125,455,single_7.5h,800,905,2.3,1.989010989010989,0.9505612545606384,0.9169199594731512,0.9974585635359116,0.8693734999917816,0.2541436464088398,721
2021,12,Ferry-4,Plant 1,Product A,100,455,single_7.5h,900,285,2.3,0.6263736263736264,0.9505612545606384,0.2730800555741868,0.9919298245614036,0.257484469567664,0.8070175438596492,722
2021,12,Ferry-9,Plant 2,Product A,100,455,single_7.5h,700,628,1.9,1.3802197802197802,0.9505612545606384,0.6193293885601577,0.9969745222929935,0.5869293900201339,0.3025477707006369,723
2021,12,Ferry-3,Plant 2,Product B,125,455,single_7.5h,1000,1000,1.2,2.197802197802198,0.9505612545606384,0.9861932938856016,0.9988,0.9363122101135756,0.12,724
2021,12,Ferry-1,Plant 2,Product B,125,455,single_7.5h,800,1152,2.1,2.531868131868132,0.9505612545606384,1.0,0.9981770833333332,0.9488284606070124,0.1822916666666666,725
2021,12,Ferry-1,Plant 2,Product B,125,455,single_7.5h,700,707,4.0,1.553846153846154,0.9505612545606384,0.6890838206627685,0.9943422913719944,0.6513104892359936,0.5657708628005658,726
2021,12,Ferry-4,Plant 2,Product B,100,455,single_7.5h,800,1044,1.4,2.2945054945054943,0.9505612545606384,1.0,0.9986590038314176,0.9492865555602698,0.1340996168582375,727
2021,12,Ferry-3,Plant 1,Product A,125,455,single_7.5h,1000,700,1.2,1.5384615384615383,0.9505612545606384,0.690335305719921,0.9982857142857144,0.6550810697110198,0.1714285714285714,728
2021,12,Ferry-3,Plant 1,Product A,125,455,single_7.5h,800,803,2.3,1.7648351648351648,0.9505612545606384,0.791913214990138,0.9971357409713574,0.7506059137344212,0.286425902864259,729
2022,1,Ferry-3,Plant 1,Product C,100,635,extended_10.6h,1000,1022,2.0,1.6094488188976377,0.9671264615237584,0.7221885725822733,0.9980430528375734,0.6970808535513462,0.1956947162426614,730
2022,1,Ferry-3,Plant 1,Product C,100,635,extended_10.6h,1000,1054,2.1,1.6598425196850393,0.9671264615237584,0.7448011306279022,0.9980075901328274,0.7188817155398636,0.1992409867172676,731
2022,1,Ferry-3,Plant 1,Product C,100,635,extended_10.6h,1000,906,2.3,1.426771653543307,0.9671264615237584,0.6402180496668686,0.9974613686534216,0.6175999679944623,0.2538631346578366,732
2022,1,Ferry-9,Plant 1,Product C,125,635,extended_10.6h,1000,1203,2.4,1.894488188976378,0.9671264615237584,0.8500908540278619,0.998004987531172,0.8205051693860256,0.199501246882793,733
2022,1,Ferry-4,Plant 1,Product C,125,635,extended_10.6h,1000,989,2.4,1.55748031496063,0.9671264615237584,0.6790145578566442,0.9975733063700708,0.6550993540725291,0.2426693629929221,734
2022,1,Ferry-1,Plant 1,Product A,125,635,extended_10.6h,1000,999,2.3,1.573228346456693,0.9671264615237584,0.6976792374637385,0.9976976976976976,0.6731905874220386,0.2302302302302302,735
2022,1,Ferry-1,Plant 2,Product A,125,635,extended_10.6h,1000,1101,2.1,1.7338582677165355,0.9671264615237584,0.7689137542017779,0.9980926430517711,0.7422184574275893,0.1907356948228882,736
2022,1,Ferry-3,Plant 2,Product A,125,635,extended_10.6h,1000,1153,1.9,1.815748031496063,0.9671264615237584,0.8147587320815667,0.9983521248915872,0.7866762456107397,0.1647875108412836,737
2022,1,Ferry-3,Plant 2,Product A,125,635,extended_10.6h,1000,890,3.0,1.4015748031496065,0.9671264615237584,0.6289117706440541,0.996629213483146,0.6061869775490627,0.3370786516853932,738
2022,1,Ferry-3,Plant 1,Product C,125,635,extended_10.6h,1000,1044,3.9,1.6440944881889763,0.9671264615237584,0.7377347062386432,0.996264367816092,0.7108174468419167,0.3735632183908046,739
2022,1,Ferry-1,Plant 1,Product C,125,635,extended_10.6h,1000,991,4.0,1.5606299212598425,0.9671264615237584,0.6920922165431079,0.9959636730575177,0.6666390185467564,0.4036326942482341,740
2022,1,Ferry-4,Plant 1,Product B,150,635,extended_10.6h,1000,1022,1.9,1.6094488188976377,0.9671264615237584,0.7016712620116181,0.9981409001956948,0.6773432506480709,0.1859099804305283,741
2022,1,Ferry-4,Plant 1,Product B,150,635,extended_10.6h,1000,1002,2.2,1.5779527559055118,0.9671264615237584,0.6879399261601188,0.9978043912175648,0.6638641133202052,0.219560878243513,742
2022,1,Ferry-4,Plant 1,Product B,150,635,extended_10.6h,1000,923,2.4,1.4535433070866142,0.9671264615237584,0.6337011495466962,0.9973997833152762,0.6112755578341477,0.2600216684723727,743
2022,1,Ferry-4,Plant 1,Product C,125,635,extended_10.6h,1000,1202,3.3,1.892913385826772,0.9671264615237584,0.8252532846751126,0.9972545757071548,0.7959330992567814,0.2745424292845257,744
2022,1,Ferry-4,Plant 1,Product C,125,635,extended_10.6h,1000,1210,2.6,1.905511811023622,0.9671264615237584,0.8307458190157122,0.9978512396694216,0.8017098723972952,0.2148760330578512,745
2022,1,Ferry-4,Plant 1,Product A,150,635,extended_10.6h,1000,1005,2.6,1.5826771653543308,0.9671264615237584,0.6899996265378437,0.997412935323383,0.6655905052932324,0.2587064676616915,746
2022,1,Ferry-1,Plant 2,Product C,100,635,extended_10.6h,1000,987,2.8,1.554330708661417,0.9671264615237584,0.6892987060827926,0.997163120567376,0.6647478440260564,0.2836879432624113,747
2022,1,Ferry-3,Plant 2,Product C,125,635,extended_10.6h,1000,945,2.0,1.4881889763779528,0.9671264615237584,0.6677771047849788,0.997883597883598,0.6444580832342346,0.2116402116402116,748
2022,1,Ferry-6,Plant 2,Product B,100,635,extended_10.6h,1000,1189,3.0,1.8724409448818893,0.9671264615237584,0.8631819958675377,0.9974768713204374,0.8326998259771768,0.2523128679562658,749
2022,1,Ferry-3,Plant 2,Product B,100,635,extended_10.6h,1000,1008,3.1,1.5874015748031496,0.9671264615237584,0.7122955784373107,0.9969246031746032,0.6867613232683801,0.3075396825396825,750
2022,1,Ferry-1,Plant 1,Product B,125,635,extended_10.6h,1000,993,2.4,1.5637795275590551,0.9671264615237584,0.6934889717732656,0.997583081570997,0.6690705286447993,0.2416918429003021,751
2022,1,Ferry-9,Plant 1,Product C,125,635,extended_10.6h,1000,928,1.9,1.4614173228346456,0.9671264615237584,0.6557641833232384,0.9979525862068964,0.632908410268531,0.2047413793103448,752
2022,1,Ferry-6,Plant 1,Product C,125,635,extended_10.6h,1000,1240,2.8,1.952755905511811,0.9671264615237584,0.9002066231082818,0.997741935483871,0.8686477442655678,0.2258064516129032,753
2022,1,Ferry-6,Plant 1,Product A,100,635,extended_10.6h,1000,1158,3.0,1.8236220472440945,0.9671264615237584,0.8406768302898309,0.9974093264248703,0.8109344848260028,0.2590673575129534,754
